,Correlation,Noise,Name,Length
4943,0.640522055872898,0.15,Curve 94,Length 300
4944,0.5877092051649404,0.2,Curve 94,Length 300
4950,0.5034887544454114,smooth,Curve 95,Length 300
4951,0.7612740346099506,0.05,Curve 95,Length 300
4952,0.6435435036783805,0.1,Curve 95,Length 300
4953,0.5888460658044039,0.15,Curve 95,Length 300
4954,0.3739901591364221,0.2,Curve 95,Length 300
4960,0.5891757632034225,smooth,Curve 96,Length 300
4961,0.7781586111712709,0.05,Curve 96,Length 300
4962,0.6372813163671046,0.1,Curve 96,Length 300
4963,0.6180106410723031,0.15,Curve 96,Length 300
4964,0.4662912229872286,0.2,Curve 96,Length 300
4970,0.3850880939503647,smooth,Curve 97,Length 300
4971,0.8206110543001105,0.05,Curve 97,Length 300
4972,0.5908899317399081,0.1,Curve 97,Length 300
4973,0.4982331893906652,0.15,Curve 97,Length 300
4974,0.4482973980287545,0.2,Curve 97,Length 300
4980,0.4107530844719131,smooth,Curve 98,Length 300
4981,0.7078984762628692,0.05,Curve 98,Length 300
4982,0.478894202939478,0.1,Curve 98,Length 300
4983,0.5542961525077496,0.15,Curve 98,Length 300
4984,0.4158895549725677,0.2,Curve 98,Length 300
4990,0.489705458935384,smooth,Curve 99,Length 300
4991,0.7953031436094655,0.05,Curve 99,Length 300
4992,0.7171243478874618,0.1,Curve 99,Length 300
4993,0.6562911374894912,0.15,Curve 99,Length 300
4994,0.570263787501046,0.2,Curve 99,Length 300
5000,0.4900323029669546,smooth,Curve 100,Length 300
5001,0.8358345443974271,0.05,Curve 100,Length 300
5002,0.7055976220276672,0.1,Curve 100,Length 300
5003,0.626916006647639,0.15,Curve 100,Length 300
5004,0.6341803716255157,0.2,Curve 100,Length 300
5010,0.4997978122390993,smooth,Curve 101,Length 300
5011,0.7458209749630401,0.05,Curve 101,Length 300
5012,0.6472123616426243,0.1,Curve 101,Length 300
5013,0.4177392847060777,0.15,Curve 101,Length 300
5014,0.3433080221948614,0.2,Curve 101,Length 300
5020,0.3804008174420145,smooth,Curve 102,Length 300
5021,0.7534804326612524,0.05,Curve 102,Length 300
5022,0.612414961445282,0.1,Curve 102,Length 300
5023,0.5504773449607271,0.15,Curve 102,Length 300
5024,0.4582153872768926,0.2,Curve 102,Length 300
5030,0.4705419353673841,smooth,Curve 103,Length 300
5031,0.8040182129752892,0.05,Curve 103,Length 300
5032,0.64665872411916,0.1,Curve 103,Length 300
5033,0.5252188036309993,0.15,Curve 103,Length 300
5034,0.572894212692971,0.2,Curve 103,Length 300
5040,0.5186711245064445,smooth,Curve 104,Length 300
5041,0.8356040028760859,0.05,Curve 104,Length 300
5042,0.6834377814277329,0.1,Curve 104,Length 300
5043,0.5426248014476956,0.15,Curve 104,Length 300
5044,0.5442564561763875,0.2,Curve 104,Length 300
5050,0.4208836245904923,smooth,Curve 105,Length 300
5051,0.8016175307225585,0.05,Curve 105,Length 300
5052,0.5650341188702059,0.1,Curve 105,Length 300
5053,0.5016708294856392,0.15,Curve 105,Length 300
5054,0.4713874528875036,0.2,Curve 105,Length 300
5060,0.5563872223044594,smooth,Curve 106,Length 300
5061,0.790199368697266,0.05,Curve 106,Length 300
5062,0.5938617005679429,0.1,Curve 106,Length 300
5063,0.6060153334338957,0.15,Curve 106,Length 300
5064,0.5669178778630025,0.2,Curve 106,Length 300
5070,0.7079533243901599,smooth,Curve 107,Length 300
5071,0.829282639555178,0.05,Curve 107,Length 300
5072,0.7254117758560465,0.1,Curve 107,Length 300
5073,0.689696653335614,0.15,Curve 107,Length 300
5074,0.571601054338033,0.2,Curve 107,Length 300
5080,0.3912382503930041,smooth,Curve 108,Length 300
5081,0.7693451646684591,0.05,Curve 108,Length 300
5082,0.6716354571806117,0.1,Curve 108,Length 300
5083,0.5724902790053785,0.15,Curve 108,Length 300
5084,0.5210261688320151,0.2,Curve 108,Length 300
5090,0.587123256882949,smooth,Curve 109,Length 300
5091,0.8255459071920914,0.05,Curve 109,Length 300
5092,0.6860353207901989,0.1,Curve 109,Length 300
5093,0.5857676332671955,0.15,Curve 109,Length 300
5094,0.5338898993343326,0.2,Curve 109,Length 300
5100,0.471478466083173,smooth,Curve 110,Length 300
5101,0.7661695284028641,0.05,Curve 110,Length 300
5102,0.6089444237203561,0.1,Curve 110,Length 300
5103,0.5219499606450765,0.15,Curve 110,Length 300
5104,0.3836262182343924,0.2,Curve 110,Length 300
5110,0.5553285449022921,smooth,Curve 111,Length 300
5111,0.7780472995387961,0.05,Curve 111,Length 300
5112,0.7369947968836779,0.1,Curve 111,Length 300
5113,0.6188635713107279,0.15,Curve 111,Length 300
5114,0.5109881089051131,0.2,Curve 111,Length 300
5120,0.6159223989877455,smooth,Curve 112,Length 300
5121,0.8123391734760969,0.05,Curve 112,Length 300
5122,0.6284110632124115,0.1,Curve 112,Length 300
5123,0.5696192942526757,0.15,Curve 112,Length 300
5124,0.5627097524724348,0.2,Curve 112,Length 300
5130,0.4693930219018334,smooth,Curve 113,Length 300
5131,0.8124458430112581,0.05,Curve 113,Length 300
5132,0.6550768526746904,0.1,Curve 113,Length 300
5133,0.6470179676843301,0.15,Curve 113,Length 300
5134,0.4343240065575142,0.2,Curve 113,Length 300
5140,0.6317828922232877,smooth,Curve 114,Length 300
5141,0.8752996594543673,0.05,Curve 114,Length 300
5142,0.7102459973873185,0.1,Curve 114,Length 300
5143,0.5514182813971334,0.15,Curve 114,Length 300
5144,0.5838005903495275,0.2,Curve 114,Length 300
5150,0.368190408751805,smooth,Curve 115,Length 300
5151,0.7699760465905222,0.05,Curve 115,Length 300
5152,0.6178571075168258,0.1,Curve 115,Length 300
5153,0.5178244244344538,0.15,Curve 115,Length 300
5154,0.5776027012075653,0.2,Curve 115,Length 300
5160,0.4826083544261375,smooth,Curve 116,Length 300
5161,0.7757736749196056,0.05,Curve 116,Length 300
5162,0.6670360783447369,0.1,Curve 116,Length 300
5163,0.6410248709739057,0.15,Curve 116,Length 300
5164,0.5307662928350768,0.2,Curve 116,Length 300
5170,0.4320406323516311,smooth,Curve 117,Length 300
5171,0.6956181482110304,0.05,Curve 117,Length 300
5172,0.6511783366484567,0.1,Curve 117,Length 300
5173,0.5724849699494745,0.15,Curve 117,Length 300
5174,0.4647999669002492,0.2,Curve 117,Length 300
5180,0.494319495720549,smooth,Curve 118,Length 300
5181,0.7603127782038632,0.05,Curve 118,Length 300
5182,0.5622133597579726,0.1,Curve 118,Length 300
5183,0.6247257161074186,0.15,Curve 118,Length 300
5184,0.4770827081855907,0.2,Curve 118,Length 300
5190,0.6186646557390227,smooth,Curve 119,Length 300
5191,0.8383788053894794,0.05,Curve 119,Length 300
5192,0.6867689721842104,0.1,Curve 119,Length 300
5193,0.6430551436321383,0.15,Curve 119,Length 300
5194,0.440746543019883,0.2,Curve 119,Length 300
5200,0.3802164119297699,smooth,Curve 120,Length 300
5201,0.7557403829233189,0.05,Curve 120,Length 300
5202,0.6341241670366042,0.1,Curve 120,Length 300
5203,0.5200036984173635,0.15,Curve 120,Length 300
5204,0.4142912540820688,0.2,Curve 120,Length 300
5210,0.5379312080769837,smooth,Curve 121,Length 300
5211,0.783170753807775,0.05,Curve 121,Length 300
5212,0.6193793952478491,0.1,Curve 121,Length 300
5213,0.5899725503927506,0.15,Curve 121,Length 300
5214,0.5437293214168814,0.2,Curve 121,Length 300
5220,0.4181028762818067,smooth,Curve 122,Length 300
5221,0.754237129987881,0.05,Curve 122,Length 300
5222,0.7386583951015212,0.1,Curve 122,Length 300
5223,0.5962901623175488,0.15,Curve 122,Length 300
5224,0.5198112560000576,0.2,Curve 122,Length 300
5230,0.410956453269757,smooth,Curve 123,Length 300
5231,0.7422931690536633,0.05,Curve 123,Length 300
5232,0.6607029676445556,0.1,Curve 123,Length 300
5233,0.6246370434204059,0.15,Curve 123,Length 300
5234,0.5624686372940789,0.2,Curve 123,Length 300
5240,0.4558085425809693,smooth,Curve 124,Length 300
5241,0.7936143963142025,0.05,Curve 124,Length 300
5242,0.6831601979182386,0.1,Curve 124,Length 300
5243,0.6536984507445137,0.15,Curve 124,Length 300
5244,0.5821514411817884,0.2,Curve 124,Length 300
5250,0.5346959696651473,smooth,Curve 125,Length 300
5251,0.8395893600546949,0.05,Curve 125,Length 300
5252,0.7049790466725685,0.1,Curve 125,Length 300
5253,0.6250022639220377,0.15,Curve 125,Length 300
5254,0.5973757286374924,0.2,Curve 125,Length 300
5260,0.3934660412908504,smooth,Curve 126,Length 300
5261,0.7773311665898999,0.05,Curve 126,Length 300
5262,0.6406323370235683,0.1,Curve 126,Length 300
5263,0.5350352993519905,0.15,Curve 126,Length 300
5264,0.4613017295680878,0.2,Curve 126,Length 300
5270,0.2780987987369164,smooth,Curve 127,Length 300
5271,0.7721267387205432,0.05,Curve 127,Length 300
5272,0.5992418260335658,0.1,Curve 127,Length 300
5273,0.6975342726523012,0.15,Curve 127,Length 300
5274,0.4337351285002171,0.2,Curve 127,Length 300
5280,0.4301192236981335,smooth,Curve 128,Length 300
5281,0.7862552208885912,0.05,Curve 128,Length 300
5282,0.7320271313467549,0.1,Curve 128,Length 300
5283,0.5147001007916657,0.15,Curve 128,Length 300
5284,0.4924452235916019,0.2,Curve 128,Length 300
5290,0.4366928174995508,smooth,Curve 129,Length 300
5291,0.7484023827623405,0.05,Curve 129,Length 300
5292,0.616265084495086,0.1,Curve 129,Length 300
5293,0.5292496301543484,0.15,Curve 129,Length 300
5294,0.5516021512399875,0.2,Curve 129,Length 300
5300,0.3776521177193482,smooth,Curve 130,Length 300
5301,0.7125102961170839,0.05,Curve 130,Length 300
5302,0.5839494707188929,0.1,Curve 130,Length 300
5303,0.6031056690971583,0.15,Curve 130,Length 300
5304,0.411123727690785,0.2,Curve 130,Length 300
5310,0.4439569247810005,smooth,Curve 131,Length 300
5311,0.7634739157822323,0.05,Curve 131,Length 300
5312,0.6604719827266115,0.1,Curve 131,Length 300
5313,0.6608765252463675,0.15,Curve 131,Length 300
5314,0.590688255367584,0.2,Curve 131,Length 300
5320,0.344339939089175,smooth,Curve 132,Length 300
5321,0.825403678106067,0.05,Curve 132,Length 300
5322,0.6517002394320931,0.1,Curve 132,Length 300
5323,0.6458322094867747,0.15,Curve 132,Length 300
5324,0.4767477585756945,0.2,Curve 132,Length 300
5330,0.4440723725754297,smooth,Curve 133,Length 300
5331,0.7741402601892948,0.05,Curve 133,Length 300
5332,0.6480871556071266,0.1,Curve 133,Length 300
5333,0.4974749992512117,0.15,Curve 133,Length 300
5334,0.4202348119369649,0.2,Curve 133,Length 300
5340,0.4698161660032807,smooth,Curve 134,Length 300
5341,0.7150832247299624,0.05,Curve 134,Length 300
5342,0.6444484773324215,0.1,Curve 134,Length 300
5343,0.5537884266172951,0.15,Curve 134,Length 300
5344,0.4347965749786702,0.2,Curve 134,Length 300
5350,0.5185135832676124,smooth,Curve 135,Length 300
5351,0.8560523539148127,0.05,Curve 135,Length 300
5352,0.690763894786081,0.1,Curve 135,Length 300
5353,0.691685552590683,0.15,Curve 135,Length 300
5354,0.5673804028926159,0.2,Curve 135,Length 300
5360,0.4668877241889232,smooth,Curve 136,Length 300
5361,0.7164297005311809,0.05,Curve 136,Length 300
5362,0.5846721633575177,0.1,Curve 136,Length 300
5363,0.4885173448879173,0.15,Curve 136,Length 300
5364,0.4197135325414549,0.2,Curve 136,Length 300
5370,0.4975443855976377,smooth,Curve 137,Length 300
5371,0.7571648914345405,0.05,Curve 137,Length 300
5372,0.694534010885986,0.1,Curve 137,Length 300
5373,0.572063296884885,0.15,Curve 137,Length 300
5374,0.4919566484343783,0.2,Curve 137,Length 300
5380,0.3749238906115006,smooth,Curve 138,Length 300
5381,0.6974453239553192,0.05,Curve 138,Length 300
5382,0.5964757239888379,0.1,Curve 138,Length 300
5383,0.5325387966654692,0.15,Curve 138,Length 300
5384,0.4797487564708848,0.2,Curve 138,Length 300
5390,0.5081762486758002,smooth,Curve 139,Length 300
5391,0.7738162255866073,0.05,Curve 139,Length 300
5392,0.7009118055821792,0.1,Curve 139,Length 300
5393,0.5706929540759808,0.15,Curve 139,Length 300
5394,0.4942623986350411,0.2,Curve 139,Length 300
5400,0.3871555030172431,smooth,Curve 140,Length 300
5401,0.8128844228820695,0.05,Curve 140,Length 300
5402,0.6785408161886596,0.1,Curve 140,Length 300
5403,0.5740133621754838,0.15,Curve 140,Length 300
5404,0.4537039175919388,0.2,Curve 140,Length 300
5410,0.4068384974747703,smooth,Curve 141,Length 300
5411,0.8149015512151536,0.05,Curve 141,Length 300
5412,0.7423228457343383,0.1,Curve 141,Length 300
5413,0.5941382709614496,0.15,Curve 141,Length 300
5414,0.5225798556834154,0.2,Curve 141,Length 300
5420,0.4687891418060563,smooth,Curve 142,Length 300
5421,0.8016145391776462,0.05,Curve 142,Length 300
5422,0.6985951679327089,0.1,Curve 142,Length 300
5423,0.5999289866864277,0.15,Curve 142,Length 300
5424,0.5775606451152131,0.2,Curve 142,Length 300
5430,0.465313760777997,smooth,Curve 143,Length 300
5431,0.7905224358521185,0.05,Curve 143,Length 300
5432,0.6261969059753043,0.1,Curve 143,Length 300
5433,0.5741248238440992,0.15,Curve 143,Length 300
5434,0.4984208721101913,0.2,Curve 143,Length 300
5440,0.4769575396219199,smooth,Curve 144,Length 300
5441,0.8274590159291525,0.05,Curve 144,Length 300
5442,0.6049810101971226,0.1,Curve 144,Length 300
5443,0.5768279912115637,0.15,Curve 144,Length 300
5444,0.5169075092002235,0.2,Curve 144,Length 300
5450,0.3908033983874744,smooth,Curve 145,Length 300
5451,0.7329095128598846,0.05,Curve 145,Length 300
5452,0.5643541651525484,0.1,Curve 145,Length 300
5453,0.4517703081042691,0.15,Curve 145,Length 300
5454,0.5120393108848881,0.2,Curve 145,Length 300
5460,0.5673857988044274,smooth,Curve 146,Length 300
5461,0.7445611224024218,0.05,Curve 146,Length 300
5462,0.5499784957853251,0.1,Curve 146,Length 300
5463,0.5114757386371387,0.15,Curve 146,Length 300
5464,0.4626883603863804,0.2,Curve 146,Length 300
5470,0.3910183078010253,smooth,Curve 147,Length 300
5471,0.7176315959738624,0.05,Curve 147,Length 300
5472,0.6110755987956743,0.1,Curve 147,Length 300
5473,0.5574780383948145,0.15,Curve 147,Length 300
5474,0.4230333324528925,0.2,Curve 147,Length 300
5480,0.4504727948319031,smooth,Curve 148,Length 300
5481,0.8475723060276075,0.05,Curve 148,Length 300
5482,0.7008220676914257,0.1,Curve 148,Length 300
5483,0.506986948564695,0.15,Curve 148,Length 300
5484,0.4945252562137897,0.2,Curve 148,Length 300
5490,0.5255219965164478,smooth,Curve 149,Length 300
5491,0.7602800459649822,0.05,Curve 149,Length 300
5492,0.684666328494279,0.1,Curve 149,Length 300
5493,0.478529463247048,0.15,Curve 149,Length 300
5494,0.4511868402684906,0.2,Curve 149,Length 300
5500,0.4802804306888397,smooth,Curve 150,Length 300
5501,0.7324112825132659,0.05,Curve 150,Length 300
5502,0.5389185224605725,0.1,Curve 150,Length 300
5503,0.5959823847347852,0.15,Curve 150,Length 300
5504,0.4901901615059114,0.2,Curve 150,Length 300
5510,0.4176201769316499,smooth,Curve 151,Length 300
5511,0.8289040994514961,0.05,Curve 151,Length 300
5512,0.6468362723440334,0.1,Curve 151,Length 300
5513,0.6066899356960727,0.15,Curve 151,Length 300
5514,0.4349454385141535,0.2,Curve 151,Length 300
5520,0.3463081798826784,smooth,Curve 152,Length 300
5521,0.8161780905833789,0.05,Curve 152,Length 300
5522,0.6531396783004847,0.1,Curve 152,Length 300
5523,0.5813879061308643,0.15,Curve 152,Length 300
5524,0.4154821375892253,0.2,Curve 152,Length 300
5530,0.6361200803909072,smooth,Curve 153,Length 300
5531,0.8243320934513412,0.05,Curve 153,Length 300
5532,0.7759184481381881,0.1,Curve 153,Length 300
5533,0.6072290736745685,0.15,Curve 153,Length 300
5534,0.5487999952571665,0.2,Curve 153,Length 300
5540,0.5107644449781711,smooth,Curve 154,Length 300
5541,0.7700543444571288,0.05,Curve 154,Length 300
5542,0.6428844708894182,0.1,Curve 154,Length 300
5543,0.5503301287643697,0.15,Curve 154,Length 300
5544,0.4290278651101475,0.2,Curve 154,Length 300
5550,0.3483035929828252,smooth,Curve 155,Length 300
5551,0.8108261023912571,0.05,Curve 155,Length 300
5552,0.6290598711117792,0.1,Curve 155,Length 300
5553,0.6119681893227907,0.15,Curve 155,Length 300
5554,0.497250676203601,0.2,Curve 155,Length 300
5560,0.5799960543292266,smooth,Curve 156,Length 300
5561,0.8373448651300217,0.05,Curve 156,Length 300
5562,0.6510342083957744,0.1,Curve 156,Length 300
5563,0.6305754828922541,0.15,Curve 156,Length 300
5564,0.5763315467480263,0.2,Curve 156,Length 300
5570,0.5159848834389652,smooth,Curve 157,Length 300
5571,0.8359886931699753,0.05,Curve 157,Length 300
5572,0.6462252780592661,0.1,Curve 157,Length 300
5573,0.6413704163217436,0.15,Curve 157,Length 300
5574,0.5247733723307125,0.2,Curve 157,Length 300
5580,0.2891012955851665,smooth,Curve 158,Length 300
5581,0.7646554815884373,0.05,Curve 158,Length 300
5582,0.6237518936675985,0.1,Curve 158,Length 300
5583,0.588940268490738,0.15,Curve 158,Length 300
5584,0.4896425888374853,0.2,Curve 158,Length 300
5590,0.5243684095217778,smooth,Curve 159,Length 300
5591,0.8317003500020992,0.05,Curve 159,Length 300
5592,0.698873128744679,0.1,Curve 159,Length 300
5593,0.5967665262612889,0.15,Curve 159,Length 300
5594,0.5368166549093017,0.2,Curve 159,Length 300
5600,0.4890978622725295,smooth,Curve 160,Length 300
5601,0.725599285606594,0.05,Curve 160,Length 300
5602,0.5940093130635239,0.1,Curve 160,Length 300
5603,0.5386899274430937,0.15,Curve 160,Length 300
5604,0.4480619287324568,0.2,Curve 160,Length 300
5610,0.3534572002694012,smooth,Curve 161,Length 300
5611,0.7591347228695634,0.05,Curve 161,Length 300
5612,0.5529230529179454,0.1,Curve 161,Length 300
5613,0.4727818289323269,0.15,Curve 161,Length 300
5614,0.3740896045566604,0.2,Curve 161,Length 300
5620,0.505011419968222,smooth,Curve 162,Length 300
5621,0.7341349842720113,0.05,Curve 162,Length 300
5622,0.7093690895574871,0.1,Curve 162,Length 300
5623,0.6359470571418144,0.15,Curve 162,Length 300
5624,0.3757299015767479,0.2,Curve 162,Length 300
5630,0.5240051350554066,smooth,Curve 163,Length 300
5631,0.7381966586404405,0.05,Curve 163,Length 300
5632,0.6287458499056073,0.1,Curve 163,Length 300
5633,0.5382409230948886,0.15,Curve 163,Length 300
5634,0.4935590411754342,0.2,Curve 163,Length 300
5640,0.1946806607020235,smooth,Curve 164,Length 300
5641,0.7688264589709672,0.05,Curve 164,Length 300
5642,0.5734109448075526,0.1,Curve 164,Length 300
5643,0.5229302125972958,0.15,Curve 164,Length 300
5644,0.4293220850337915,0.2,Curve 164,Length 300
5650,0.4760106416057885,smooth,Curve 165,Length 300
5651,0.7080792085575925,0.05,Curve 165,Length 300
5652,0.5560738612816751,0.1,Curve 165,Length 300
5653,0.6057545184987602,0.15,Curve 165,Length 300
5654,0.4314080445361458,0.2,Curve 165,Length 300
5660,0.5643281681647279,smooth,Curve 166,Length 300
5661,0.8015839818091104,0.05,Curve 166,Length 300
5662,0.6513681775895866,0.1,Curve 166,Length 300
5663,0.6108345021495982,0.15,Curve 166,Length 300
5664,0.6187696517563865,0.2,Curve 166,Length 300
5670,0.4437668146846373,smooth,Curve 167,Length 300
5671,0.7448551410321191,0.05,Curve 167,Length 300
5672,0.6249166459952012,0.1,Curve 167,Length 300
5673,0.6154126663326621,0.15,Curve 167,Length 300
5674,0.5054805918698809,0.2,Curve 167,Length 300
5680,0.4488213545940617,smooth,Curve 168,Length 300
5681,0.837114058414991,0.05,Curve 168,Length 300
5682,0.6823837336285745,0.1,Curve 168,Length 300
5683,0.7097859007084716,0.15,Curve 168,Length 300
5684,0.5447488894141841,0.2,Curve 168,Length 300
5690,0.4614828235507416,smooth,Curve 169,Length 300
5691,0.8224787772113316,0.05,Curve 169,Length 300
5692,0.7288205688621989,0.1,Curve 169,Length 300
5693,0.5790460801107239,0.15,Curve 169,Length 300
5694,0.5901415169197708,0.2,Curve 169,Length 300
5700,0.4797045327242163,smooth,Curve 170,Length 300
5701,0.7086164178573097,0.05,Curve 170,Length 300
5702,0.6879250249074268,0.1,Curve 170,Length 300
5703,0.5871383165350389,0.15,Curve 170,Length 300
5704,0.5536671350715691,0.2,Curve 170,Length 300
5710,0.5055123035645753,smooth,Curve 171,Length 300
5711,0.8400044378868061,0.05,Curve 171,Length 300
5712,0.672437266744353,0.1,Curve 171,Length 300
5713,0.5949723138985098,0.15,Curve 171,Length 300
5714,0.4143651973966653,0.2,Curve 171,Length 300
5720,0.5800693856165217,smooth,Curve 172,Length 300
5721,0.780632246655933,0.05,Curve 172,Length 300
5722,0.7212170968510587,0.1,Curve 172,Length 300
5723,0.6158624059403799,0.15,Curve 172,Length 300
5724,0.5663548731743365,0.2,Curve 172,Length 300
5730,0.3214561983951396,smooth,Curve 173,Length 300
5731,0.8114509411197093,0.05,Curve 173,Length 300
