,Noise,AMI score,Name,Length
2509,0.2,0.4848586108814295,Curve 101,Length 300
2510,smooth,0.5878343960256311,Curve 102,Length 300
2511,0.05,0.7292606204602577,Curve 102,Length 300
2512,0.1,0.5928950117806772,Curve 102,Length 300
2513,0.15,0.5558272671260556,Curve 102,Length 300
2514,0.2,0.5481447533814683,Curve 102,Length 300
2515,smooth,0.4752301886225154,Curve 103,Length 300
2516,0.05,0.7472531191281734,Curve 103,Length 300
2517,0.1,0.557088372965017,Curve 103,Length 300
2518,0.15,0.5181434208852939,Curve 103,Length 300
2519,0.2,0.5182597315826704,Curve 103,Length 300
2520,smooth,0.5248492378752292,Curve 104,Length 300
2521,0.05,0.6378175910442344,Curve 104,Length 300
2522,0.1,0.5716170142635675,Curve 104,Length 300
2523,0.15,0.4874624992965555,Curve 104,Length 300
2524,0.2,0.5012389425111096,Curve 104,Length 300
2525,smooth,0.4882603684114515,Curve 105,Length 300
2526,0.05,0.6375217390896976,Curve 105,Length 300
2527,0.1,0.5161825952643441,Curve 105,Length 300
2528,0.15,0.4631833299723216,Curve 105,Length 300
2529,0.2,0.4903028001752958,Curve 105,Length 300
2530,smooth,0.5693305539260641,Curve 106,Length 300
2531,0.05,0.7328172956650584,Curve 106,Length 300
2532,0.1,0.6140231407849254,Curve 106,Length 300
2533,0.15,0.5942047435994021,Curve 106,Length 300
2534,0.2,0.5859031974929463,Curve 106,Length 300
2535,smooth,0.5375154815312697,Curve 107,Length 300
2536,0.05,0.6831773096163244,Curve 107,Length 300
2537,0.1,0.6736500812515899,Curve 107,Length 300
2538,0.15,0.637626784660863,Curve 107,Length 300
2539,0.2,0.4809754552223762,Curve 107,Length 300
2540,smooth,0.4427176584806458,Curve 108,Length 300
2541,0.05,0.6342272982283691,Curve 108,Length 300
2542,0.1,0.5384857323985753,Curve 108,Length 300
2543,0.15,0.4827547779368789,Curve 108,Length 300
2544,0.2,0.4712743992382587,Curve 108,Length 300
2545,smooth,0.6537574033652958,Curve 109,Length 300
2546,0.05,0.7833334799594811,Curve 109,Length 300
2547,0.1,0.6648227334995926,Curve 109,Length 300
2548,0.15,0.5964554830594089,Curve 109,Length 300
2549,0.2,0.5354412057133331,Curve 109,Length 300
2550,smooth,0.4855529099079479,Curve 110,Length 300
2551,0.05,0.5977062984709773,Curve 110,Length 300
2552,0.1,0.4815033273390743,Curve 110,Length 300
2553,0.15,0.6106881562610351,Curve 110,Length 300
2554,0.2,0.5288349632401304,Curve 110,Length 300
2555,smooth,0.6596837954157216,Curve 111,Length 300
2556,0.05,0.819154020250661,Curve 111,Length 300
2557,0.1,0.7280882625561578,Curve 111,Length 300
2558,0.15,0.73508656611104,Curve 111,Length 300
2559,0.2,0.6942523091509524,Curve 111,Length 300
2560,smooth,0.6603587572821097,Curve 112,Length 300
2561,0.05,0.7763164851818279,Curve 112,Length 300
2562,0.1,0.666487666469073,Curve 112,Length 300
2563,0.15,0.598847191001151,Curve 112,Length 300
2564,0.2,0.6398348597985996,Curve 112,Length 300
2565,smooth,0.4328702022917609,Curve 113,Length 300
2566,0.05,0.6510356267175039,Curve 113,Length 300
2567,0.1,0.4818110705218544,Curve 113,Length 300
2568,0.15,0.4677796877737218,Curve 113,Length 300
2569,0.2,0.4250214347766116,Curve 113,Length 300
2570,smooth,0.6621167738902981,Curve 114,Length 300
2571,0.05,0.7866213857592735,Curve 114,Length 300
2572,0.1,0.702282713900061,Curve 114,Length 300
2573,0.15,0.5921923239339284,Curve 114,Length 300
2574,0.2,0.6051252403638007,Curve 114,Length 300
2575,smooth,0.5975489600868501,Curve 115,Length 300
2576,0.05,0.7698910767029384,Curve 115,Length 300
2577,0.1,0.7019045625041378,Curve 115,Length 300
2578,0.15,0.6247159516748391,Curve 115,Length 300
2579,0.2,0.7108597074145204,Curve 115,Length 300
2580,smooth,0.6469776129048267,Curve 116,Length 300
2581,0.05,0.7916890769646348,Curve 116,Length 300
2582,0.1,0.6635571307383296,Curve 116,Length 300
2583,0.15,0.6776842104628672,Curve 116,Length 300
2584,0.2,0.6607109506917022,Curve 116,Length 300
2585,smooth,0.6368159708547185,Curve 117,Length 300
2586,0.05,0.7365972311733897,Curve 117,Length 300
2587,0.1,0.6945760124415871,Curve 117,Length 300
2588,0.15,0.6109058027414493,Curve 117,Length 300
2589,0.2,0.555481336355698,Curve 117,Length 300
2590,smooth,0.491779789022305,Curve 118,Length 300
2591,0.05,0.7057396849305745,Curve 118,Length 300
2592,0.1,0.4370586418879603,Curve 118,Length 300
2593,0.15,0.5405477805029143,Curve 118,Length 300
2594,0.2,0.4296015057420459,Curve 118,Length 300
2595,smooth,0.6762626708503241,Curve 119,Length 300
2596,0.05,0.8412540013261642,Curve 119,Length 300
2597,0.1,0.7612974768133681,Curve 119,Length 300
2598,0.15,0.668255040775191,Curve 119,Length 300
2599,0.2,0.6133192281003288,Curve 119,Length 300
2600,smooth,0.3887233035642529,Curve 120,Length 300
2601,0.05,0.4971722814072685,Curve 120,Length 300
2602,0.1,0.4364527969655467,Curve 120,Length 300
2603,0.15,0.4598544622967639,Curve 120,Length 300
2604,0.2,0.4051203726685157,Curve 120,Length 300
2605,smooth,0.6087942850205147,Curve 121,Length 300
2606,0.05,0.7630097733066697,Curve 121,Length 300
2607,0.1,0.5877727636069274,Curve 121,Length 300
2608,0.15,0.6007264753486969,Curve 121,Length 300
2609,0.2,0.6036375871474551,Curve 121,Length 300
2610,smooth,0.320327336760519,Curve 122,Length 300
2611,0.05,0.5436058648443155,Curve 122,Length 300
2612,0.1,0.4850704374470398,Curve 122,Length 300
2613,0.15,0.4324151576642736,Curve 122,Length 300
2614,0.2,0.523838873615021,Curve 122,Length 300
2615,smooth,0.6785087815317064,Curve 123,Length 300
2616,0.05,0.7942069739122799,Curve 123,Length 300
2617,0.1,0.7405228546882463,Curve 123,Length 300
2618,0.15,0.7299303585741882,Curve 123,Length 300
2619,0.2,0.667184366596144,Curve 123,Length 300
2620,smooth,0.4665812529595962,Curve 124,Length 300
2621,0.05,0.6941544196885248,Curve 124,Length 300
2622,0.1,0.6247287608766154,Curve 124,Length 300
2623,0.15,0.6181165922946693,Curve 124,Length 300
2624,0.2,0.6736625313109409,Curve 124,Length 300
2625,smooth,0.6633487252963158,Curve 125,Length 300
2626,0.05,0.7826133207201438,Curve 125,Length 300
2627,0.1,0.6995343948752838,Curve 125,Length 300
2628,0.15,0.6441130703572617,Curve 125,Length 300
2629,0.2,0.652380804843203,Curve 125,Length 300
2630,smooth,0.5220871528323446,Curve 126,Length 300
2631,0.05,0.7597983889737546,Curve 126,Length 300
2632,0.1,0.632131716432486,Curve 126,Length 300
2633,0.15,0.652454444699642,Curve 126,Length 300
2634,0.2,0.449589699459393,Curve 126,Length 300
2635,smooth,0.5236818132612874,Curve 127,Length 300
2636,0.05,0.7032749022520631,Curve 127,Length 300
2637,0.1,0.7050559998636826,Curve 127,Length 300
2638,0.15,0.6716086452070398,Curve 127,Length 300
2639,0.2,0.546042675995367,Curve 127,Length 300
2640,smooth,0.5666280990191797,Curve 128,Length 300
2641,0.05,0.7442457166244344,Curve 128,Length 300
2642,0.1,0.6967308491056107,Curve 128,Length 300
2643,0.15,0.6235949526243131,Curve 128,Length 300
2644,0.2,0.5616808004202242,Curve 128,Length 300
2645,smooth,0.4897338151381219,Curve 129,Length 300
2646,0.05,0.5393673717731367,Curve 129,Length 300
2647,0.1,0.4469565620054136,Curve 129,Length 300
2648,0.15,0.4605349482220249,Curve 129,Length 300
2649,0.2,0.5296997444097684,Curve 129,Length 300
2650,smooth,0.5295360744184452,Curve 130,Length 300
2651,0.05,0.7151620104904773,Curve 130,Length 300
2652,0.1,0.6392812207821199,Curve 130,Length 300
2653,0.15,0.6037103495342685,Curve 130,Length 300
2654,0.2,0.5185741160924952,Curve 130,Length 300
2655,smooth,0.4802015163064533,Curve 131,Length 300
2656,0.05,0.6440615623724003,Curve 131,Length 300
2657,0.1,0.5650275136896483,Curve 131,Length 300
2658,0.15,0.4976887568757509,Curve 131,Length 300
2659,0.2,0.4534092374431634,Curve 131,Length 300
2660,smooth,0.6065273055367146,Curve 132,Length 300
2661,0.05,0.7265868281634553,Curve 132,Length 300
2662,0.1,0.6808126962704902,Curve 132,Length 300
2663,0.15,0.6860870199442598,Curve 132,Length 300
2664,0.2,0.5401636263005775,Curve 132,Length 300
2665,smooth,0.3920579276645746,Curve 133,Length 300
2666,0.05,0.7525538742826821,Curve 133,Length 300
2667,0.1,0.5625676081309866,Curve 133,Length 300
2668,0.15,0.4332243985637093,Curve 133,Length 300
2669,0.2,0.3761419730465961,Curve 133,Length 300
2670,smooth,0.3825089053407478,Curve 134,Length 300
2671,0.05,0.5201801013615713,Curve 134,Length 300
2672,0.1,0.4696108862649896,Curve 134,Length 300
2673,0.15,0.4427964070983806,Curve 134,Length 300
2674,0.2,0.3147749239863283,Curve 134,Length 300
2675,smooth,0.5928244616696912,Curve 135,Length 300
2676,0.05,0.7935010726455979,Curve 135,Length 300
2677,0.1,0.7389635675723186,Curve 135,Length 300
2678,0.15,0.6839080551563133,Curve 135,Length 300
2679,0.2,0.6528473175047771,Curve 135,Length 300
2680,smooth,0.5768387025865391,Curve 136,Length 300
2681,0.05,0.603670390157707,Curve 136,Length 300
2682,0.1,0.5957180836684358,Curve 136,Length 300
2683,0.15,0.4848448888927872,Curve 136,Length 300
2684,0.2,0.4922518964108788,Curve 136,Length 300
2685,smooth,0.517239417766679,Curve 137,Length 300
2686,0.05,0.7163973319098822,Curve 137,Length 300
2687,0.1,0.5636794016162906,Curve 137,Length 300
2688,0.15,0.5320543903887303,Curve 137,Length 300
2689,0.2,0.4520150152902824,Curve 137,Length 300
2690,smooth,0.5707266174497208,Curve 138,Length 300
2691,0.05,0.660995505794296,Curve 138,Length 300
2692,0.1,0.5896377254255794,Curve 138,Length 300
2693,0.15,0.5265438450157043,Curve 138,Length 300
2694,0.2,0.5561512436213871,Curve 138,Length 300
2695,smooth,0.5713875902005481,Curve 139,Length 300
2696,0.05,0.7426341218810011,Curve 139,Length 300
2697,0.1,0.653505097355562,Curve 139,Length 300
2698,0.15,0.5995744663046895,Curve 139,Length 300
2699,0.2,0.4911645711309257,Curve 139,Length 300
2700,smooth,0.4441181765800713,Curve 140,Length 300
2701,0.05,0.8164377122264044,Curve 140,Length 300
2702,0.1,0.6436010704426162,Curve 140,Length 300
2703,0.15,0.6279169045272498,Curve 140,Length 300
2704,0.2,0.4579098641529973,Curve 140,Length 300
2705,smooth,0.3742843827201719,Curve 141,Length 300
2706,0.05,0.6709941385708926,Curve 141,Length 300
2707,0.1,0.5434052521558136,Curve 141,Length 300
2708,0.15,0.4964899752856185,Curve 141,Length 300
2709,0.2,0.5047177036620322,Curve 141,Length 300
2710,smooth,0.4678287595747125,Curve 142,Length 300
2711,0.05,0.641743221005935,Curve 142,Length 300
2712,0.1,0.5206921492792475,Curve 142,Length 300
2713,0.15,0.4766121524655965,Curve 142,Length 300
2714,0.2,0.5362743559513319,Curve 142,Length 300
2715,smooth,0.4844239407675068,Curve 143,Length 300
2716,0.05,0.6977511445594449,Curve 143,Length 300
2717,0.1,0.5543074514128188,Curve 143,Length 300
2718,0.15,0.4674438482581914,Curve 143,Length 300
2719,0.2,0.5006616033480907,Curve 143,Length 300
2720,smooth,0.5213694809875724,Curve 144,Length 300
2721,0.05,0.6902741987085165,Curve 144,Length 300
2722,0.1,0.5303265681608949,Curve 144,Length 300
2723,0.15,0.4979133611772103,Curve 144,Length 300
2724,0.2,0.5455387104665156,Curve 144,Length 300
2725,smooth,0.3120622526821358,Curve 145,Length 300
2726,0.05,0.5260781311799383,Curve 145,Length 300
2727,0.1,0.3943285340498102,Curve 145,Length 300
2728,0.15,0.3829139334692519,Curve 145,Length 300
2729,0.2,0.4058817066373667,Curve 145,Length 300
2730,smooth,0.6482086360243822,Curve 146,Length 300
2731,0.05,0.7527242412518238,Curve 146,Length 300
2732,0.1,0.6849096364524083,Curve 146,Length 300
2733,0.15,0.5645953800551236,Curve 146,Length 300
2734,0.2,0.5420194934395162,Curve 146,Length 300
2735,smooth,0.3518227067816394,Curve 147,Length 300
2736,0.05,0.5404696383115385,Curve 147,Length 300
2737,0.1,0.5246098806509457,Curve 147,Length 300
2738,0.15,0.5037773008929285,Curve 147,Length 300
2739,0.2,0.4258299503837162,Curve 147,Length 300
2740,smooth,0.3552378938274499,Curve 148,Length 300
2741,0.05,0.680276562335529,Curve 148,Length 300
2742,0.1,0.4906091760787323,Curve 148,Length 300
2743,0.15,0.4102562619780782,Curve 148,Length 300
2744,0.2,0.3897099934191385,Curve 148,Length 300
2745,smooth,0.639450602075782,Curve 149,Length 300
2746,0.05,0.7753117815127912,Curve 149,Length 300
2747,0.1,0.7379341068375703,Curve 149,Length 300
2748,0.15,0.5723985101613469,Curve 149,Length 300
2749,0.2,0.6263640944402303,Curve 149,Length 300
2750,smooth,0.5660886747529682,Curve 150,Length 300
2751,0.05,0.7643491491708915,Curve 150,Length 300
2752,0.1,0.6798248671774096,Curve 150,Length 300
2753,0.15,0.6963070389060809,Curve 150,Length 300
2754,0.2,0.5700599245050717,Curve 150,Length 300
2755,smooth,0.4961516819408524,Curve 151,Length 300
2756,0.05,0.6982634945507301,Curve 151,Length 300
2757,0.1,0.6995830276711579,Curve 151,Length 300
2758,0.15,0.4350882855198603,Curve 151,Length 300
2759,0.2,0.5476784271841332,Curve 151,Length 300
2760,smooth,0.5167596844321225,Curve 152,Length 300
2761,0.05,0.700009775765066,Curve 152,Length 300
2762,0.1,0.607890861871784,Curve 152,Length 300
2763,0.15,0.5326222145834988,Curve 152,Length 300
2764,0.2,0.5084028850794567,Curve 152,Length 300
2765,smooth,0.639403073446115,Curve 153,Length 300
2766,0.05,0.7557458576726973,Curve 153,Length 300
2767,0.1,0.6809370223014232,Curve 153,Length 300
2768,0.15,0.641681722148941,Curve 153,Length 300
2769,0.2,0.5802113956261944,Curve 153,Length 300
2770,smooth,0.61473918411984,Curve 154,Length 300
2771,0.05,0.7307406098458481,Curve 154,Length 300
2772,0.1,0.6238596085084159,Curve 154,Length 300
2773,0.15,0.6002723749358696,Curve 154,Length 300
2774,0.2,0.59640203486527,Curve 154,Length 300
2775,smooth,0.3597949274187259,Curve 155,Length 300
2776,0.05,0.5821895675668732,Curve 155,Length 300
2777,0.1,0.4643962767498464,Curve 155,Length 300
2778,0.15,0.3968157503977923,Curve 155,Length 300
2779,0.2,0.386959583570116,Curve 155,Length 300
2780,smooth,0.6578929264242342,Curve 156,Length 300
2781,0.05,0.8192065096046848,Curve 156,Length 300
2782,0.1,0.7172821177399725,Curve 156,Length 300
2783,0.15,0.708604698302935,Curve 156,Length 300
2784,0.2,0.6917730776725606,Curve 156,Length 300
2785,smooth,0.6568472368562513,Curve 157,Length 300
2786,0.05,0.745096556274319,Curve 157,Length 300
2787,0.1,0.6134326750472577,Curve 157,Length 300
2788,0.15,0.6329485411393964,Curve 157,Length 300
2789,0.2,0.5701632186575473,Curve 157,Length 300
2790,smooth,0.3558909005719149,Curve 158,Length 300
2791,0.05,0.6273957862326495,Curve 158,Length 300
2792,0.1,0.3421076331201207,Curve 158,Length 300
2793,0.15,0.3410878462289258,Curve 158,Length 300
2794,0.2,0.3174476815747061,Curve 158,Length 300
2795,smooth,0.6310501291596002,Curve 159,Length 300
2796,0.05,0.7821673453633227,Curve 159,Length 300
2797,0.1,0.7034835624277743,Curve 159,Length 300
2798,0.15,0.6647876058687247,Curve 159,Length 300
2799,0.2,0.6040694001489919,Curve 159,Length 300
2800,smooth,0.5758174605650093,Curve 160,Length 300
2801,0.05,0.71005188861946,Curve 160,Length 300
2802,0.1,0.5985591203586345,Curve 160,Length 300
2803,0.15,0.5593002686254973,Curve 160,Length 300
2804,0.2,0.5795716446418716,Curve 160,Length 300
2805,smooth,0.4735303053575864,Curve 161,Length 300
2806,0.05,0.6388778115352545,Curve 161,Length 300
2807,0.1,0.4811063992006748,Curve 161,Length 300
2808,0.15,0.4735010975178877,Curve 161,Length 300
2809,0.2,0.3385043499160998,Curve 161,Length 300
2810,smooth,0.5608769687024621,Curve 162,Length 300
2811,0.05,0.746367025947889,Curve 162,Length 300
2812,0.1,0.7567914540826951,Curve 162,Length 300
2813,0.15,0.7138904647410244,Curve 162,Length 300
2814,0.2,0.5878909221976414,Curve 162,Length 300
2815,smooth,0.6342592606506848,Curve 163,Length 300
2816,0.05,0.7268647006113135,Curve 163,Length 300
2817,0.1,0.7008665087004581,Curve 163,Length 300
2818,0.15,0.6425781181471291,Curve 163,Length 300
2819,0.2,0.5496545101730737,Curve 163,Length 300
2820,smooth,0.5777775380814671,Curve 164,Length 300
2821,0.05,0.6948031130426336,Curve 164,Length 300
2822,0.1,0.6619360426225566,Curve 164,Length 300
2823,0.15,0.6323619988301566,Curve 164,Length 300
2824,0.2,0.666691571126717,Curve 164,Length 300
2825,smooth,0.5226949640902032,Curve 165,Length 300
2826,0.05,0.5606955046542783,Curve 165,Length 300
2827,0.1,0.5405604677943304,Curve 165,Length 300
2828,0.15,0.4585461511871401,Curve 165,Length 300
2829,0.2,0.494812381760229,Curve 165,Length 300
2830,smooth,0.6005205021208101,Curve 166,Length 300
2831,0.05,0.6030289771887483,Curve 166,Length 300
2832,0.1,0.5925424251722207,Curve 166,Length 300
2833,0.15,0.5437261197375304,Curve 166,Length 300
2834,0.2,0.6138140704560198,Curve 166,Length 300
2835,smooth,0.3847387589459378,Curve 167,Length 300
2836,0.05,0.5164663532062088,Curve 167,Length 300
2837,0.1,0.4324634351084222,Curve 167,Length 300
2838,0.15,0.4672368400130169,Curve 167,Length 300
2839,0.2,0.4591119721503586,Curve 167,Length 300
2840,smooth,0.4910362665022207,Curve 168,Length 300
2841,0.05,0.5948285155878437,Curve 168,Length 300
2842,0.1,0.6147401115202282,Curve 168,Length 300
2843,0.15,0.6000400964840028,Curve 168,Length 300
2844,0.2,0.5249466010938787,Curve 168,Length 300
2845,smooth,0.5722810297522322,Curve 169,Length 300
2846,0.05,0.7877734502367404,Curve 169,Length 300
2847,0.1,0.6849220823525203,Curve 169,Length 300
2848,0.15,0.6184894772175944,Curve 169,Length 300
2849,0.2,0.6246055067196603,Curve 169,Length 300
2850,smooth,0.482354202719382,Curve 170,Length 300
2851,0.05,0.5902979879944287,Curve 170,Length 300
2852,0.1,0.5736165006519334,Curve 170,Length 300
2853,0.15,0.5074284214142506,Curve 170,Length 300
2854,0.2,0.5296809913946002,Curve 170,Length 300
2855,smooth,0.3779472091750119,Curve 171,Length 300
2856,0.05,0.506077950385131,Curve 171,Length 300
2857,0.1,0.3782900153241728,Curve 171,Length 300
2858,0.15,0.3675262108985038,Curve 171,Length 300
2859,0.2,0.2986995783413887,Curve 171,Length 300
2860,smooth,0.4182087588856713,Curve 172,Length 300
2861,0.05,0.6206190671511663,Curve 172,Length 300
2862,0.1,0.593292036471537,Curve 172,Length 300
2863,0.15,0.4755366097356151,Curve 172,Length 300
2864,0.2,0.4281979562977865,Curve 172,Length 300
2865,smooth,0.5773270305780126,Curve 173,Length 300
2866,0.05,0.7557674991898394,Curve 173,Length 300
2867,0.1,0.7337329866354201,Curve 173,Length 300
2868,0.15,0.5935516358604888,Curve 173,Length 300
2869,0.2,0.5181486139920065,Curve 173,Length 300
2870,smooth,0.6028301865517384,Curve 174,Length 300
2871,0.05,0.6517299687917998,Curve 174,Length 300
2872,0.1,0.5976059318688728,Curve 174,Length 300
2873,0.15,0.5710396800989295,Curve 174,Length 300
2874,0.2,0.5922288853125045,Curve 174,Length 300
2875,smooth,0.4893734995377716,Curve 175,Length 300
2876,0.05,0.7058986652972599,Curve 175,Length 300
2877,0.1,0.5423773403432763,Curve 175,Length 300
2878,0.15,0.6065922404979405,Curve 175,Length 300
2879,0.2,0.538245453391638,Curve 175,Length 300
2880,smooth,0.3816739652955001,Curve 176,Length 300
2881,0.05,0.6289392688701781,Curve 176,Length 300
2882,0.1,0.5897014623284729,Curve 176,Length 300
2883,0.15,0.5569367108272968,Curve 176,Length 300
2884,0.2,0.4817415934543648,Curve 176,Length 300
2885,smooth,0.6158901844017999,Curve 177,Length 300
2886,0.05,0.8089867092314802,Curve 177,Length 300
2887,0.1,0.6053917145215241,Curve 177,Length 300
2888,0.15,0.612110653346493,Curve 177,Length 300
2889,0.2,0.6140310254106807,Curve 177,Length 300
2890,smooth,0.5998256635714873,Curve 178,Length 300
2891,0.05,0.7514743578922984,Curve 178,Length 300
2892,0.1,0.6671241136704676,Curve 178,Length 300
2893,0.15,0.6030891636119282,Curve 178,Length 300
2894,0.2,0.6545298141506418,Curve 178,Length 300
2895,smooth,0.5371374797727028,Curve 179,Length 300
2896,0.05,0.5768203728904342,Curve 179,Length 300
2897,0.1,0.4914844658955503,Curve 179,Length 300
2898,0.15,0.4868361922448472,Curve 179,Length 300
2899,0.2,0.405317388923018,Curve 179,Length 300
2900,smooth,0.6803966101327288,Curve 180,Length 300
2901,0.05,0.8311186416110246,Curve 180,Length 300
2902,0.1,0.7218097290307097,Curve 180,Length 300
2903,0.15,0.6301263293415585,Curve 180,Length 300
