individual,time,x,y,cov,trv,rel,lbl
2,1701.765336,14.71169769,10.58833834,9.20079135,0.40620999,14.54232667,5
2,1704.794509,14.32968541,10.52912224,9.18319538,0.40671957,14.60160595,5
2,1707.795681,13.91433856,10.47548802,9.17667868,0.40563745,14.6580831,5
2,1710.827854,13.49553343,10.40305936,9.17084387,0.4053554,14.71265899,5
2,1713.828025,13.13648324,10.42055725,9.21835669,0.40636519,14.76602419,5
2,1716.860199,12.76176018,10.34468385,9.22708758,0.40698477,14.81777332,5
2,1719.860371,12.36273977,10.15380754,9.18736225,0.4060667,14.86596048,5
2,1722.860542,12.00001787,9.98827444,9.16665289,0.4055581,14.91017361,5
2,1725.860713,11.58287883,9.93828976,9.21057597,0.40525855,14.95318988,5
2,1728.893887,11.15205824,9.91551305,9.27530534,0.40367442,14.99494452,5
2,1731.894059,10.88749677,9.79305039,9.27785388,0.40192752,15.03689365,5
2,1734.897231,10.55069787,9.60343827,9.2644165,0.40211712,15.07930025,5
2,1737.899402,10.2531212,9.39491915,9.24354829,0.40237932,15.12094142,5
2,1740.925575,9.90563033,9.11798463,9.20831012,0.40227694,15.16100439,5
2,1743.925747,9.54878337,8.93516878,9.21898833,0.40177891,15.20014663,5
2,1746.95892,9.2154476,8.75426241,9.2309095,0.40116715,15.236066,5
2,1749.959092,8.86786238,8.50265525,9.22367668,0.40120912,15.26863166,5
2,1752.992266,8.57175696,8.21584233,9.19985573,0.39996371,15.29698142,5
2,1756.024439,8.29619771,7.91622478,9.17336179,0.39962953,15.32318327,5
2,1759.02561,8.06341575,7.62877046,9.14636366,0.39937537,15.34798541,5
2,1762.057784,7.80622108,7.35603905,9.13277073,0.39928394,15.37134214,5
2,1765.058956,7.50426446,7.11200538,9.1397915,0.39889435,15.39004558,5
2,1768.062128,7.2507785,6.91840149,9.15311822,0.39905077,15.40369081,5
2,1771.090301,6.94419804,6.77142543,9.19547727,0.39938556,15.41097854,5
2,1774.091473,6.61541674,6.45860137,9.19832872,0.3993844,15.40940328,5
2,1777.122646,6.47556436,6.03723797,9.12279482,0.39899128,15.40003946,5
2,1780.122818,6.38050999,5.75077917,9.07439716,0.39926344,15.38837466,5
2,1783.155991,6.29012955,5.42727222,9.01737853,0.40007102,15.37444883,5
2,1786.156162,6.26595822,4.96620855,8.92119846,0.40035918,15.36145387,5
2,1789.189336,6.28608118,4.53451658,8.83241031,0.40004349,15.34923732,5
2,1792.190507,6.14690578,4.13678343,8.78043471,0.3993801,15.33852727,5
2,1795.221681,5.98158215,3.73659841,8.73190306,0.39901638,15.32623248,5
2,1798.223853,5.74477753,3.38552337,8.69927694,0.39871822,15.31296931,5
2,1801.255026,5.50526003,3.09613725,8.67392186,0.39951633,15.29601102,5
2,1804.263198,5.1619093,2.91552377,8.68156559,0.39976081,15.27302033,5
2,1807.287371,4.93327577,2.6134409,8.65230246,0.39967268,15.2432234,5
2,1810.287543,4.6946306,2.28753581,8.62337454,0.39940174,15.2097016,5
2,1813.320716,4.46228026,1.92105677,8.58901268,0.39927202,15.17172063,5
2,1816.353889,4.24865539,1.55324591,8.54899621,0.39899822,15.1295476,5
2,1819.387063,4.00254278,1.21997352,8.52069153,0.39851717,15.08283836,5
2,1822.419237,3.85381736,0.84990944,8.46147658,0.39818563,15.03103985,5
2,1825.419408,3.69367932,0.39755699,8.39954468,0.39852731,14.97440671,5
2,1828.41958,3.52232307,0.00730376,8.34753188,0.39965123,14.91607246,5
2,1831.421751,3.46362128,-0.39579419,8.26249785,0.39967451,14.85386892,5
2,1834.424923,3.36966049,-0.74188643,8.19380427,0.40139955,14.78819953,5
2,1837.452096,3.33003865,-1.08204008,8.11045148,0.4018961,14.7190384,5
2,1840.452268,3.27605357,-1.44774575,8.03422974,0.40057702,14.64760445,5
2,1843.485442,3.26400845,-1.78720027,7.9469944,0.40038558,14.57354263,5
2,1846.485613,3.26883127,-2.13220941,7.85705747,0.40075474,14.49676191,5
2,1849.517787,3.28982125,-2.30046858,7.75802705,0.40082969,14.41592732,5
2,1852.517958,3.20085711,-2.47805712,7.69282552,0.40052535,14.33218096,5
2,1855.550131,2.93704611,-2.82745986,7.70161479,0.40116456,14.24836559,5
2,1858.550303,2.83905178,-3.20651375,7.66310487,0.40150631,14.16004976,5
2,1861.550475,2.73040576,-3.57230052,7.63501751,0.40106293,14.06948661,5
2,1864.553647,2.62614975,-3.98620818,7.62032904,0.40147863,13.97743744,5
2,1867.58482,2.49379736,-4.39813387,7.62582355,0.40214727,13.88308756,5
2,1870.616993,2.2793473,-4.66217361,7.64984439,0.40189357,13.78623085,5
2,1873.649167,2.08349446,-4.98131746,7.68953274,0.40196425,13.68358358,5
2,1876.650339,1.83229624,-5.32339349,7.7745179,0.40276691,13.57476743,5
2,1879.682512,1.68893267,-5.55421873,7.78864685,0.40378908,13.45901162,5
2,1882.716685,1.62235193,-5.80522544,7.77290239,0.40620963,13.33802218,5
2,1885.716857,1.5077354,-6.21966251,7.84231615,0.4074725,13.21381265,5
2,1888.749031,1.52493468,-6.66955534,7.86828679,0.40789361,13.0839495,5
2,1891.781204,1.609187,-7.09581908,7.86881768,0.40677826,12.95178798,5
2,1894.781375,1.71362932,-7.48206143,7.86257165,0.40493897,12.81858638,5
2,1897.784547,1.86851241,-7.79781858,7.817726,0.4035343,12.68557166,5
2,1900.814721,2.07878762,-8.17948746,7.79895502,0.40047443,12.55470622,5
2,1903.847894,2.13769256,-8.57578065,7.88210941,0.39832533,12.42816365,5
2,1906.880067,2.34428635,-8.94055873,7.90158149,0.39532291,12.30123646,5
2,1909.881239,2.57601907,-9.15822905,7.83936094,0.39383306,12.16556947,5
2,1912.913413,2.90404739,-9.36816098,7.75411572,0.39456088,12.02780086,5
2,1915.913584,3.27440763,-9.5586901,7.66718576,0.39637391,11.88368289,5
2,1918.913756,3.66089521,-9.77976544,7.62384861,0.39799459,11.73229588,5
2,1921.945929,4.07717945,-9.96385818,7.57649926,0.40034172,11.57340437,5
2,1924.948101,4.52294926,-10.06298118,7.4899674,0.39875183,11.40779725,5
2,1927.980274,4.92199487,-10.12988564,7.41358301,0.39603347,11.23650985,5
2,1930.982446,5.34061406,-10.16851233,7.33730153,0.39469581,11.05821258,5
2,1934.012619,5.77313152,-10.10045575,7.20386916,0.39313851,10.87286387,5
2,1937.044793,6.1934324,-10.09995296,7.14065542,0.39376612,10.6827856,5
2,1940.044964,6.58177757,-10.03980309,7.05392029,0.39236353,10.48968626,5
2,1943.045136,6.9008552,-9.8093825,6.85542995,0.39182409,10.29009436,5
2,1946.07731,7.25325001,-9.59515294,6.69495396,0.3895991,10.08517475,5
2,1949.077481,7.62514443,-9.47127797,6.62007815,0.38763544,9.87739161,5
2,1952.111654,8.08139379,-9.30888103,6.56478277,0.38411591,9.67467665,5
2,1955.143828,8.44775158,-9.07130029,6.46402111,0.38289526,9.48250916,5
2,1958.144,8.81413291,-8.80442816,6.3703113,0.38041866,9.30224671,5
2,1961.145171,9.1785694,-8.58600586,6.32836062,0.3776856,9.13436541,2
2,1964.177345,9.49243614,-8.3480866,6.27619513,0.37545295,8.97760073,2
2,1967.209518,9.7651377,-8.0696098,6.20494407,0.37140498,8.83230109,2
2,1970.21369,9.96476849,-7.74352362,6.09411378,0.36985568,8.698179,2
2,1973.241863,10.18294445,-7.42058367,6.01584691,0.36889128,8.57553964,2
2,1976.242035,10.5088372,-7.05860001,6.01050547,0.36560144,8.46632897,2
2,1979.242206,10.75417835,-6.63055278,5.96443423,0.36635211,8.37075528,2
2,1982.250379,10.96477309,-6.22540789,5.93642986,0.36752086,8.28865726,2
2,1985.275551,11.15575838,-5.72756882,5.90880424,0.3691762,8.22026011,2
2,1988.307725,11.2216253,-5.28314078,5.83690779,0.3687604,8.16425153,2
2,1991.307897,11.20034722,-4.948096,5.73991565,0.36768722,8.11586962,2
2,1994.310068,11.06939161,-4.49752648,5.57504703,0.36762914,8.07576287,2
2,1997.341241,10.89737051,-4.03497683,5.41090386,0.36680464,8.04604476,2
2,2000.373415,10.6721738,-3.65959057,5.23456996,0.36765114,8.02478285,2
2,2003.373587,10.44990812,-3.3393498,5.07852893,0.36690284,8.00990873,2
2,2006.40576,10.16702216,-2.98874733,4.90327451,0.36601965,8.00249836,2
2,2009.405931,9.8059566,-2.71522572,4.68680648,0.36391303,8.00219232,2
2,2012.407103,9.46461022,-2.54669544,4.48370338,0.36281599,8.00801262,2
2,2015.439277,9.09562856,-2.38956263,4.28913143,0.36176646,8.02001931,2
2,2018.440448,8.65256168,-2.31563695,4.06580267,0.36198971,8.03589477,5
2,2021.472622,8.25742794,-2.18252081,3.93737445,0.36077955,8.05562633,5
2,2024.505795,7.87162606,-2.05677523,3.86155667,0.36216027,8.08119059,5
2,2027.507967,7.37509015,-1.99479715,3.81749352,0.36332652,8.11281441,5
2,2030.53814,6.8424518,-1.96213553,3.86827723,0.36679001,8.14831493,5
2,2033.539312,6.31202879,-2.02013993,3.9690177,0.36950747,8.18524604,5
2,2036.549484,5.79931321,-2.02901278,4.14339053,0.3701445,8.22376156,5
2,2039.570657,5.39394277,-2.0198712,4.31932573,0.37087822,8.26612208,5
2,2042.570828,5.06185374,-1.99797312,4.4940538,0.37110982,8.31181149,5
2,2045.571,4.84540373,-2.01371224,4.62118258,0.37162141,8.36082012,5
2,2048.604174,5.0819171,-2.04664549,4.44426585,0.37289667,8.4101183,5
2,2051.604345,4.97808651,-1.9805055,4.52590457,0.37367852,8.46237008,5
2,2054.636518,4.89739394,-1.80043039,4.64367371,0.37482829,8.51809669,5
2,2057.63669,4.92533195,-1.90353742,4.57941835,0.37459205,8.57473816,5
2,2060.639862,5.06093663,-2.07792084,4.41991554,0.37709808,8.6292386,5
2,2063.669035,5.46408067,-2.27252905,4.09798717,0.37425583,8.68023708,5
2,2066.669207,6.03330688,-2.25355324,3.73993334,0.37447117,8.72853825,5
2,2069.70238,6.50762851,-2.17348967,3.47627584,0.37502473,8.77681547,5
2,2072.702552,7.03498883,-1.94506925,3.27043737,0.3761574,8.82593181,5
2,2075.734725,7.23665337,-1.72999133,3.24110326,0.37711299,8.87892548,5
2,2078.734897,7.25755212,-1.55913493,3.27603905,0.37757758,8.93859046,5
2,2081.768071,7.27561589,-1.72621351,3.14189387,0.37841489,9.00247524,5
2,2084.768242,7.32687073,-1.89893366,3.01278999,0.37909937,9.06421645,5
2,2087.801415,7.50432381,-2.39245816,2.77695123,0.38016356,9.12049313,5
2,2090.801587,7.64426695,-2.64862747,2.66064884,0.38409315,9.17213601,5
2,2093.804759,7.84508988,-2.95632794,2.55696325,0.38917445,9.21891274,5
2,2096.833932,7.97877493,-3.11891469,2.51496233,0.39033553,9.26098932,5
2,2099.834104,8.09574392,-3.31358492,2.5155217,0.39105667,9.29876804,5
2,2102.866277,8.11104486,-3.3316791,2.51666391,0.39090921,9.33296079,5
2,2105.899451,8.01357244,-3.08429685,2.50944402,0.39104322,9.36693049,5
2,2108.899622,8.01502073,-2.95311454,2.52905018,0.39177615,9.40074724,5
2,2111.932796,7.99472144,-3.08215946,2.54433791,0.39267518,9.4334622,5
2,2114.964969,7.82649958,-3.20896777,2.60332405,0.39326763,9.46475414,5
2,2117.965141,7.8151862,-3.22612378,2.63988865,0.39508542,9.49573259,5
2,2120.998314,7.5813446,-3.33832531,2.75565517,0.39658539,9.52569131,5
2,2123.999486,7.85462218,-3.20886557,2.71498221,0.39770263,9.55248402,5
2,2127.030659,7.9805189,-3.12571344,2.745508,0.39812014,9.57605445,5
2,2130.030831,8.37447372,-2.81573835,2.83713203,0.39844352,9.59595666,5
2,2133.042003,8.61665317,-2.35080806,3.03918372,0.39846599,9.6121883,5
2,2136.064176,8.5945364,-1.82712028,3.30972526,0.39799114,9.62875479,5
2,2139.09735,8.58491947,-1.52640092,3.54051974,0.39672267,9.64593727,5
2,2142.130523,8.66134449,-1.2754284,3.78746231,0.39388538,9.66169245,5
2,2145.162696,8.67175761,-0.94172989,4.09380026,0.39221608,9.67587685,5
2,2148.163868,8.57800552,-0.69644421,4.34383084,0.39184795,9.68942612,5
2,2151.197042,8.45321495,-0.47496753,4.59992281,0.39244204,9.70270047,5
2,2154.197213,8.36684988,-0.38627461,4.77812542,0.39331761,9.71523994,5
2,2157.197385,8.57149593,-0.66958524,4.71725869,0.39362281,9.72226596,5
2,2160.200557,8.44353954,-0.54177539,4.91758823,0.39317554,9.72438869,5
2,2163.22873,8.36492349,-0.28151341,5.25715638,0.39429923,9.72656598,5
2,2166.261903,8.24816953,0.01844935,5.65264822,0.39518374,9.73010246,5
2,2169.262075,8.37679579,-0.41798121,5.43126133,0.39557345,9.7257386,5
2,2172.262247,8.46021216,-0.62062311,5.43577016,0.39602654,9.71768918,5
2,2175.29442,8.4756091,-1.1329121,5.23839612,0.39705694,9.70154243,5
2,2178.327593,8.35704833,-1.6607883,5.05762576,0.39757981,9.68011017,5
2,2181.327765,8.44349511,-2.27278439,4.93442028,0.39734022,9.65707733,5
2,2184.360939,8.58122343,-2.78606033,4.92337207,0.39739805,9.62993823,5
2,2187.393112,8.70931131,-3.26285182,4.97481926,0.39685977,9.5983049,5
2,2190.396284,8.7403478,-3.78552516,5.03392228,0.39742915,9.56412993,5
2,2193.431457,9.00789231,-4.15684985,5.17915928,0.39830731,9.53403065,5
2,2196.45963,9.35171616,-4.4491386,5.35307423,0.40116538,9.50733299,5
2,2199.459802,9.81298516,-4.57908697,5.58479833,0.40320328,9.48554345,5
2,2202.491975,10.3248644,-4.62511893,5.870471,0.40715289,9.46853683,5
2,2205.492147,10.82603607,-4.50389828,6.20095948,0.41060528,9.45677057,5
2,2208.525321,11.19448991,-4.3598954,6.49040045,0.4143545,9.44695682,5
2,2211.558494,10.75359406,-4.71884173,6.23019878,0.41687087,9.431624,5
2,2214.558666,10.6757079,-4.64808375,6.24186068,0.41696767,9.42615908,5
2,2217.558837,10.31650372,-4.89876734,6.10257321,0.41581262,9.42198764,5
2,2220.591011,9.89804317,-5.17353359,5.99099261,0.41605648,9.42198555,5
2,2223.594182,9.35832792,-5.35194893,5.91235149,0.41286703,9.42644181,5
2,2226.624356,8.83579325,-5.53055647,5.91004235,0.41338236,9.43684376,5
2,2229.632528,8.42289854,-5.71217597,5.96827025,0.41567652,9.45294423,5
2,2232.656701,8.04869421,-6.04998825,6.05666789,0.41861686,9.47356596,5
2,2235.657873,7.77249011,-6.47429687,6.15359663,0.42144467,9.49947279,5
2,2238.691046,7.49690065,-6.92316698,6.26546051,0.42081308,9.53171677,5
2,2241.723219,6.7619533,-7.20163836,6.54684797,0.42271362,9.56695375,5
2,2244.756393,7.28807133,-7.93394816,6.44075242,0.42345699,9.60840977,5
2,2247.788566,7.25828538,-8.4616192,6.51670602,0.42497061,9.65775212,5
2,2250.788738,7.32051303,-8.92152506,6.56866874,0.42702552,9.71506665,5
2,2253.788909,7.21846168,-9.37984452,6.66759085,0.43104124,9.77651852,5
2,2256.792081,7.07894794,-9.80772446,6.77920035,0.4327713,9.83437151,5
2,2259.822255,6.95798932,-10.32020931,6.90003153,0.43537168,9.88347505,5
2,2262.855428,6.86438508,-10.82640982,7.01886506,0.43731382,9.92098536,5
2,2265.887601,6.81742205,-11.27706437,7.1221238,0.43801811,9.94795103,5
2,2268.887773,6.5789757,-11.7964903,7.31980952,0.4398146,9.96443477,5
2,2271.887945,6.30829025,-12.25487142,7.5349824,0.44112027,9.96748135,5
2,2274.921118,5.99957295,-12.65003219,7.77314151,0.44171134,9.95777725,5
2,2277.953291,5.70551365,-13.0895563,8.03922079,0.44476438,9.93543085,5
2,2280.953463,5.57444683,-13.59866729,8.26349268,0.44404609,9.90032977,5
2,2283.954635,5.55016803,-14.0568813,8.42954317,0.44356563,9.85452234,5
2,2286.986808,5.55888824,-14.54253301,8.59987772,0.44289727,9.79967462,5
2,2290.022982,5.59519013,-14.86291882,8.69473307,0.44443144,9.73604483,5
2,2293.052155,5.62302539,-14.81900678,8.63009991,0.44611549,9.66930062,5
2,2296.052327,5.73272985,-15.10068149,8.67155229,0.44711133,9.599728,5
2,2299.0855,5.86541468,-15.53767021,8.78728081,0.44883419,9.5250143,5
2,2302.085672,6.18614634,-15.91754148,8.79489109,0.45036503,9.44517248,5
2,2305.117846,6.58779768,-16.17553529,8.7148318,0.4530062,9.36366269,5
2,2308.118017,6.99233934,-16.43577016,8.65489933,0.45358932,9.28217645,5
2,2311.118188,7.35919248,-16.61488298,8.58084572,0.45647302,9.20056522,5
2,2314.151362,7.79109897,-16.85270078,8.54021897,0.45846149,9.11848062,5
2,2317.183536,8.18954257,-17.13704405,8.55841329,0.45970694,9.03530311,5
2,2320.184707,8.62813708,-17.35137488,8.53866871,0.45985561,8.95143132,5
2,2323.21588,9.07647801,-17.46396824,8.47289339,0.46133361,8.86924119,5
2,2326.224052,9.57855977,-17.54648247,8.40547479,0.46082184,8.788965,5
2,2329.249226,10.1137289,-17.68448563,8.41006071,0.45942913,8.70928593,5
2,2332.249397,10.61839362,-17.75580786,8.4027584,0.46178671,8.62893302,5
2,2335.283571,11.14818244,-17.65460841,8.30418379,0.45725896,8.5504716,5
2,2338.315744,11.59281329,-17.54080197,8.22488312,0.45247627,8.47462686,5
2,2341.348917,12.05260767,-17.49167153,8.22979051,0.45570322,8.401327,5
2,2344.382091,12.44293317,-17.33491631,8.17636303,0.45625607,8.33047595,5
2,2347.408264,12.87750317,-17.08196333,8.09696189,0.45624229,8.26563217,5
2,2350.415436,13.2469122,-16.8382035,8.03886949,0.45576368,8.20784302,5
2,2353.44861,13.59303058,-16.45272131,7.91260023,0.45479033,8.16067662,5
2,2356.451782,13.89320854,-16.00075611,7.76375458,0.45437908,8.12287492,5
2,2359.480955,14.02260303,-15.53671174,7.57231276,0.45482181,8.09333515,5
2,2362.481126,14.17588316,-15.08972304,7.42697335,0.45333784,8.07547677,5
2,2365.481298,14.41129779,-14.69762815,7.37205484,0.45662445,8.06944235,5
2,2368.513472,14.61879639,-14.29377979,7.32559745,0.45657731,8.07605492,5
2,2371.513643,14.86037133,-13.84983317,7.30973439,0.45625931,8.09564464,5
2,2374.513814,14.93328702,-13.60468827,7.2948617,0.4551573,8.12505558,5
2,2377.545988,15.1684231,-13.35036333,7.37802971,0.45413413,8.16408487,5
2,2380.54716,15.51939814,-13.15528535,7.56185733,0.45294292,8.21026351,5
2,2383.579333,15.88782603,-12.87638641,7.76266846,0.45207214,8.26279001,5
2,2386.580505,16.13054065,-12.48216749,7.88607259,0.45087574,8.32418367,5
2,2389.583676,16.318508,-12.06090131,7.99853976,0.4496,8.39536937,5
2,2392.61185,16.57153066,-11.65070539,8.18998107,0.44497027,8.47993363,5
2,2395.612021,16.60370047,-11.21010446,8.23969968,0.43947274,8.57430803,5
2,2398.645195,16.54845656,-10.85249474,8.25496189,0.43777521,8.68020102,5
2,2401.677368,16.4172711,-10.44026536,8.24259998,0.43677928,8.79599659,5
2,2404.67754,16.2499717,-10.04928731,8.22913135,0.43620217,8.92286626,5
2,2407.677711,16.0102413,-9.6816448,8.1847698,0.43576964,9.0601383,5
2,2410.709885,15.71391031,-9.42620799,8.09834719,0.43501494,9.20455972,5
2,2413.710056,15.45803654,-9.22607462,8.03994096,0.4339889,9.35615067,5
2,2416.710228,15.18504028,-9.15909916,7.94520997,0.43341967,9.51435339,5
2,2419.7124,15.01131915,-9.05959754,7.92746537,0.43168517,9.67690618,5
2,2422.715571,14.68194348,-8.85088663,7.86420636,0.42944321,9.84603046,5
2,2425.743745,14.44863724,-8.57475382,7.88556827,0.42800543,10.0240032,5
2,2428.775918,14.31787858,-8.13771293,8.03217745,0.42635871,10.21398502,5
2,2431.809092,14.0668242,-7.7892851,8.10253207,0.42488125,10.41291246,5
2,2434.809263,13.86317566,-7.35885078,8.25439883,0.42482279,10.62344235,5
2,2437.843437,13.51479618,-7.06258817,8.29653449,0.42445206,10.84151214,5
2,2440.87461,13.06511993,-6.9980041,8.19203245,0.42547707,11.06247545,5
2,2443.874782,12.65813766,-6.85688106,8.1664573,0.42893705,11.28739883,5
2,2446.907955,12.23640972,-6.75678104,8.1340647,0.42895954,11.51786955,5
2,2449.908127,11.80229707,-6.73099418,8.07706737,0.42857986,11.75049692,5
2,2452.944301,11.40386649,-6.64646692,8.081554,0.42790123,11.98376584,5
2,2455.974474,11.0208382,-6.58510419,8.09416455,0.42730388,12.21778468,5
2,2459.006647,10.613884,-6.61141812,8.07024649,0.42689095,12.45308611,5
2,2462.006819,10.1483593,-6.55260902,8.10906796,0.42752773,12.69392034,5
2,2465.039992,9.67801753,-6.57155446,8.12277829,0.42708049,12.93631343,5
2,2468.073166,9.28600062,-6.78514557,8.04581323,0.42718958,13.17504229,5
2,2471.107339,8.82285905,-6.86430811,8.06221664,0.42655212,13.40746493,5
2,2474.140513,8.45884414,-6.91053841,8.11080292,0.42641122,13.64255564,5
2,2477.172686,7.99953203,-6.8672934,8.22992957,0.42574821,13.87936193,5
2,2480.20586,7.59935181,-6.90284362,8.31605069,0.42473468,14.12039203,5
2,2483.239033,6.78341064,-7.15436556,8.36163103,0.42342983,14.36399255,5
2,2486.241205,6.70641211,-7.17044007,8.42688557,0.42233261,14.60645886,5
2,2489.272378,6.72031733,-7.17712383,8.48162886,0.4222138,14.85140942,5
2,2492.304552,5.88447622,-7.04455519,8.81526038,0.42211916,15.10289447,5
2,2495.304723,5.40192194,-7.21852243,8.91713192,0.42133644,15.3521909,5
2,2498.306895,4.98740903,-7.39340835,9.01667782,0.42006155,15.59462984,5
2,2501.337069,4.60842845,-7.59943624,9.10481154,0.42036405,15.82816323,5
2,2504.33724,4.2797311,-7.85540905,9.16427159,0.4198423,16.05071778,5
2,2507.337411,3.98007057,-8.22331129,9.17272106,0.41823663,16.26050474,5
2,2510.369585,3.6734052,-8.53865229,9.22543547,0.41695486,16.45770755,5
2,2513.369757,3.44315374,-8.8900779,9.24425661,0.41576424,16.64267735,5
2,2516.369928,3.24696979,-9.27708034,9.24791723,0.41538421,16.82439278,5
2,2519.3731,3.08041498,-9.67710862,9.24610365,0.41447652,16.99758873,5
2,2522.402273,3.07320469,-10.14585789,9.15880314,0.41283598,17.16472996,5
2,2525.402445,3.05595678,-10.60377259,9.0950062,0.41416893,17.32714417,5
2,2528.435618,2.9512461,-11.04131784,9.08881975,0.41476326,17.48545718,5
2,2531.468792,2.93736827,-11.37298039,9.07884183,0.41475113,17.63886827,5
2,2534.500965,2.88310242,-11.78648536,9.072813,0.41463613,17.787969,5
